time,os,network interface,gps latitude,gps longitude,gps accuracy (meters),ssid,bssid,wi-fi standard,frequency,network channel,channel width (in mhz),rssi (in dbm),noise level (in dbm),public ip address,network delay (in ms)
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,08:cc:68:b4:5f:5d,802.11n,5.0,132,40.0,-94.0,-94.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,a8:9d:21:5f:4c:9c,802.11n,5.0,100,40.0,-94.0,-94.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,eduroam,1c:e6:c7:f0:20:1e,802.11n,5.0,56,40.0,-93.0,-93.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,08:cc:68:b4:5f:5f,802.11n,5.0,132,40.0,-92.0,-92.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,1c:e6:c7:f0:20:1f,802.11n,5.0,56,40.0,-92.0,-92.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,1c:e6:c7:f0:20:1d,802.11n,5.0,56,40.0,-91.0,-91.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,WiFi-BC42-5G,3c:84:6a:bc:bc:44,802.11ac,5.0,149,40.0,-91.0,-91.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,1c:e6:c7:0d:57:1e,802.11n,5.0,52,40.0,-91.0,-91.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:1f:3c,802.11ac,5.0,60,40.0,-91.0,-91.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,wnxr-wifi-5G,50:eb:f6:65:39:04,802.11ac,5.0,149,40.0,-90.0,-90.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,08:cc:68:b4:90:bf,802.11n,5.0,149,40.0,-90.0,-90.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,WiFi-U3UP-5G,3c:67:8c:b4:4e:ac,802.11n,5.0,60,80.0,-90.0,-90.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,DIRECT-LlWR-OMEN-LAPTOP-ms4N,56:14:f3:7c:44:0d,802.11ac,5.0,153,40.0,-89.0,-89.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:d8:5c,802.11n,5.0,108,20.0,-89.0,-89.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,58:97:1e:56:56:2d,802.11n,5.0,44,40.0,-88.0,-88.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,eduroam,58:97:1e:56:56:2e,802.11n,5.0,44,40.0,-87.0,-87.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,58:97:1e:56:56:27,802.11n,5.0,44,40.0,-87.0,-87.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,58:97:1e:56:56:25,802.11n,5.0,44,40.0,-87.0,-87.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,eduroam,58:97:1e:56:56:26,802.11n,5.0,44,40.0,-87.0,-87.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d6:4c,802.11n,5.0,116,20.0,-87.0,-87.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,1c:e6:c7:f0:20:15,802.11n,5.0,56,40.0,-86.0,-86.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,eduroam,1c:e6:c7:f0:20:16,802.11n,5.0,56,40.0,-86.0,-86.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,1c:e6:c7:f0:20:17,802.11n,5.0,56,40.0,-86.0,-86.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d7:cc,802.11n,5.0,48,20.0,-85.0,-85.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,1c:e6:c7:5b:68:0f,802.11n,5.0,64,40.0,-85.0,-85.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,1c:e6:c7:5b:68:0d,802.11n,5.0,64,40.0,-85.0,-85.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,eduroam,1c:e6:c7:5b:68:0e,802.11n,5.0,64,40.0,-85.0,-85.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:cf:8c,802.11n,5.0,40,20.0,-84.0,-84.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d7:6c,802.11n,5.0,153,20.0,-84.0,-84.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,58:97:1e:56:56:2f,802.11n,5.0,44,40.0,-84.0,-84.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:1e:3c,802.11n,5.0,56,20.0,-83.0,-83.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d5:fc,802.11n,5.0,108,20.0,-83.0,-83.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:cf:ac,802.11n,5.0,112,20.0,-83.0,-83.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:1e:ac,802.11n,5.0,40,20.0,-82.0,-82.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,1c:e6:c7:5b:68:05,802.11n,5.0,64,40.0,-82.0,-82.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,eduroam,1c:e6:c7:5b:68:06,802.11n,5.0,64,40.0,-82.0,-82.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,1c:e6:c7:5b:68:07,802.11n,5.0,64,40.0,-82.0,-82.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:15:1e:6c,802.11n,5.0,52,20.0,-81.0,-81.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,a8:9d:21:71:ba:b3,802.11n,2.4,1,20.0,-80.0,-80.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,eduroam,a8:9d:21:71:ba:b0,802.11n,2.4,1,20.0,-79.0,-79.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,WiFi-501E5E,b0:a7:b9:50:1e:5e,802.11ax,2.4,9,20.0,-77.0,-77.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,AT_401_RAC_056905_WW_92a2,de:03:98:c7:92:a2,802.11ac,2.4,11,20.0,-76.0,-76.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,MeowPalace,34:e8:94:0e:bd:fd,802.11n,2.4,4,20.0,-76.0,-76.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d1:0c,802.11n,5.0,136,20.0,-76.0,-76.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:1d:cc,802.11n,5.0,161,20.0,-75.0,-75.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,AndroidAPe40e,d6:57:31:79:c9:23,802.11ac,2.4,1,20.0,-74.0,-74.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,a8:9d:21:71:ba:b1,802.11n,2.4,1,20.0,-70.0,-70.0,129.94.242.117,20.382
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,MeowDungeon,62:e8:94:0e:bd:fe,802.11n,2.4,4,20.0,-70.0,-70.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,eduroam,a8:9d:21:71:ba:bf,802.11n,5.0,64,40.0,-68.0,-68.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,Global_Students,a8:9d:21:71:ba:bc,802.11n,5.0,64,40.0,-68.0,-68.0,,
1697100331,MACOS,AirPort,-33.91722,151.22628,4.8,uniwide,a8:9d:21:71:ba:be,802.11n,5.0,64,40.0,-68.0,-68.0,129.94.242.117,20.382
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,58:ac:78:af:f2:ee,802.11n,5.0,56,40.0,-92.0,-92.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,d4:c9:3c:c1:9e:dd,802.11n,5.0,100,40.0,-90.0,-90.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,d4:c9:3c:c1:9e:de,802.11n,5.0,100,40.0,-90.0,-90.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,84:78:ac:c0:5f:65,802.11n,5.0,36,40.0,-89.0,-89.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:5b:24:4f,802.11n,5.0,52,40.0,-89.0,-89.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,d4:c9:3c:c1:9e:df,802.11n,5.0,100,40.0,-89.0,-89.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,84:78:ac:c0:5f:66,802.11n,5.0,36,40.0,-88.0,-88.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,08:cc:68:b4:50:1d,802.11n,5.0,132,40.0,-88.0,-88.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,84:78:ac:c0:5f:67,802.11n,5.0,36,40.0,-87.0,-87.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,08:cc:68:b4:9d:7f,802.11n,5.0,56,40.0,-87.0,-87.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,1c:e6:c7:5b:94:25,802.11n,5.0,64,40.0,-86.0,-86.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,_Superloop-NewCollegeVillage5GHz,c8:08:73:55:d1:0c,802.11n,5.0,136,20.0,-86.0,-86.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,08:cc:68:b4:83:d0,802.11n,2.4,11,20.0,-85.0,-85.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,84:78:ac:c0:61:36,802.11n,5.0,149,40.0,-85.0,-85.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,1c:e6:c7:f1:ed:d1,802.11n,2.4,11,20.0,-84.0,-84.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,44:ad:d9:60:be:d7,802.11n,5.0,56,40.0,-84.0,-84.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,44:ad:d9:60:be:d6,802.11n,5.0,56,40.0,-84.0,-84.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,d0:72:dc:5c:0a:df,802.11n,5.0,100,40.0,-84.0,-84.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,84:78:ac:c0:5f:6e,802.11n,5.0,36,40.0,-83.0,-83.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,1c:e6:c7:f0:20:12,802.11n,2.4,11,40.0,-83.0,-83.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,44:ad:d9:60:be:d5,802.11n,5.0,56,40.0,-83.0,-83.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,08:cc:68:b4:82:9d,802.11n,5.0,100,40.0,-83.0,-83.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,08:cc:68:b4:a7:6f,802.11n,5.0,165,20.0,-82.0,-82.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,08:cc:68:b4:a7:6d,802.11n,5.0,165,20.0,-82.0,-82.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,08:cc:68:b4:82:9f,802.11n,5.0,100,40.0,-82.0,-82.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,70:df:2f:ea:82:ad,802.11n,5.0,108,40.0,-82.0,-82.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,70:df:2f:ea:82:ae,802.11n,5.0,108,40.0,-82.0,-82.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,70:df:2f:ea:82:af,802.11n,5.0,108,40.0,-82.0,-82.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,08:cc:68:b4:a7:6e,802.11n,5.0,165,20.0,-81.0,-81.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,1c:e6:c7:3e:21:dd,802.11n,5.0,64,40.0,-81.0,-81.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,1c:e6:c7:f1:ed:de,802.11n,5.0,149,40.0,-81.0,-81.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:f1:ed:df,802.11n,5.0,149,40.0,-80.0,-80.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,84:78:ac:c0:35:2d,802.11n,5.0,40,40.0,-79.0,-79.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:5b:94:20,802.11n,2.4,1,20.0,-78.0,-78.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,1c:e6:c7:f0:20:16,802.11n,5.0,56,40.0,-78.0,-78.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,58:97:1e:56:56:20,802.11n,2.4,1,20.0,-77.0,-77.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:0d:72:a0,802.11ac,2.4,11,20.0,-77.0,-77.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,1c:e6:c7:f0:20:15,802.11n,5.0,56,40.0,-77.0,-77.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:f0:20:17,802.11n,5.0,56,40.0,-77.0,-77.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,1c:e6:c7:0d:72:a2,802.11n,2.4,11,20.0,-76.0,-76.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,1c:e6:c7:0d:72:a1,802.11n,2.4,11,20.0,-76.0,-76.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,1c:e6:c7:0d:72:ae,802.11n,5.0,60,40.0,-75.0,-75.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,58:97:1e:56:56:25,802.11n,5.0,44,40.0,-75.0,-75.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,58:97:1e:56:56:21,802.11n,2.4,1,20.0,-75.0,-75.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,1c:e6:c7:0d:72:a6,802.11n,5.0,60,40.0,-74.0,-74.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,84:78:ac:c0:35:25,802.11n,5.0,40,40.0,-74.0,-74.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,84:78:ac:c0:35:26,802.11n,5.0,40,40.0,-74.0,-74.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,58:97:1e:56:56:2e,802.11n,5.0,44,40.0,-74.0,-74.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,58:97:1e:56:56:26,802.11n,5.0,44,40.0,-74.0,-74.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,58:97:1e:56:56:27,802.11n,5.0,44,40.0,-74.0,-74.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,58:97:1e:56:56:22,802.11n,2.4,1,40.0,-74.0,-74.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,1c:e6:c7:0d:72:a5,802.11n,5.0,60,40.0,-73.0,-73.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:0d:72:a7,802.11n,5.0,60,40.0,-73.0,-73.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,84:78:ac:c0:35:27,802.11n,5.0,40,40.0,-73.0,-73.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,1c:e6:c7:5b:94:26,802.11n,5.0,64,40.0,-72.0,-72.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:5b:94:27,802.11n,5.0,64,40.0,-72.0,-72.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,dc:a5:f4:9c:62:d7,802.11n,5.0,149,40.0,-72.0,-72.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,dc:a5:f4:9c:62:d6,802.11n,5.0,149,40.0,-72.0,-72.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:3e:21:df,802.11n,5.0,64,40.0,-71.0,-71.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,dc:a5:f4:9c:62:d5,802.11n,5.0,149,40.0,-71.0,-71.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:5b:68:0f,802.11n,5.0,64,40.0,-68.0,-68.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,08:cc:68:b4:5f:5f,802.11n,5.0,132,40.0,-68.0,-68.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,08:cc:68:b4:5f:5d,802.11n,5.0,132,40.0,-68.0,-68.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,08:cc:68:b4:5f:5e,802.11n,5.0,132,40.0,-68.0,-68.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,uniwide,1c:e6:c7:5b:68:07,802.11n,5.0,64,40.0,-64.0,-64.0,129.94.242.117,4.67
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,Global_Students,1c:e6:c7:5b:68:05,802.11n,5.0,64,40.0,-64.0,-64.0,,
1697100581,MACOS,AirPort,-33.9173,151.22724,4.8,eduroam,1c:e6:c7:5b:68:06,802.11n,5.0,64,40.0,-63.0,-63.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,1c:e6:c7:0d:72:af,802.11n,5.0,60,40.0,-94.0,-94.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,58:97:1e:56:4d:2f,802.11n,5.0,44,40.0,-93.0,-93.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,70:df:2f:ea:82:ae,802.11n,5.0,108,40.0,-93.0,-93.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,70:df:2f:ea:82:af,802.11n,5.0,108,40.0,-93.0,-93.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Meow_5G,9c:a2:f4:c3:6e:52,802.11ac,5.0,40,40.0,-92.0,-92.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,1c:e6:c7:0d:72:a7,802.11n,5.0,60,40.0,-92.0,-92.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,1c:e6:c7:0d:72:a5,802.11n,5.0,60,40.0,-92.0,-92.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,1c:e6:c7:0d:72:a6,802.11n,5.0,60,40.0,-92.0,-92.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,84:78:ac:c0:61:37,802.11n,5.0,149,40.0,-92.0,-92.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,1c:e6:c7:0d:72:ae,802.11n,5.0,60,40.0,-92.0,-92.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,08:cc:68:b5:f2:ff,802.11n,5.0,132,40.0,-91.0,-91.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,08:cc:68:b4:7f:7b,802.11n,5.0,52,40.0,-91.0,-91.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,1c:e6:c7:f0:20:15,802.11n,5.0,56,40.0,-91.0,-91.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,1c:e6:c7:5b:5a:5d,802.11n,5.0,36,40.0,-91.0,-91.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,1c:e6:c7:5b:5a:5e,802.11n,5.0,36,40.0,-91.0,-91.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,08:cc:68:b4:7f:7e,802.11n,5.0,52,40.0,-90.0,-90.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,08:cc:68:b4:56:6f,802.11n,5.0,100,40.0,-90.0,-90.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,08:cc:68:b5:f2:9b,802.11n,5.0,132,40.0,-89.0,-89.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,08:cc:68:b4:ba:2e,802.11n,5.0,132,40.0,-89.0,-89.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,08:cc:68:b4:a2:3f,802.11ac,5.0,132,80.0,-89.0,-89.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,08:cc:68:b4:a2:3d,802.11n,5.0,132,40.0,-89.0,-89.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,44:ad:d9:60:be:d7,802.11n,5.0,56,40.0,-89.0,-89.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,d0:72:dc:5c:0a:dd,802.11n,5.0,100,40.0,-89.0,-89.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Bri-dawg,e2:c2:34:5b:32:d4,802.11ac,5.0,100,40.0,-89.0,-89.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Superloop-ShalomCollege,84:18:3a:18:d7:0d,802.11n,5.0,157,20.0,-89.0,-89.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Shalom-staff,84:18:3a:d8:d7:0c,802.11n,5.0,157,20.0,-89.0,-89.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,08:cc:68:b4:58:1f,802.11n,5.0,100,40.0,-89.0,-89.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,a8:9d:21:5f:4c:9e,802.11n,5.0,100,40.0,-88.0,-88.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,homenet,5c:a6:e6:46:ff:55,802.11ax,5.0,36,80.0,-88.0,-88.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Guest-Shalom,84:18:3a:98:d7:0c,802.11n,5.0,157,20.0,-88.0,-88.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,44:ad:d9:60:be:d5,802.11n,5.0,56,40.0,-88.0,-88.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,44:ad:d9:60:be:d6,802.11n,5.0,56,40.0,-88.0,-88.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,08:cc:68:b4:a1:5e,802.11n,5.0,100,40.0,-88.0,-88.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,84:78:ac:c0:35:2f,802.11n,5.0,40,40.0,-87.0,-87.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,58:97:1e:56:56:2d,802.11n,5.0,44,40.0,-87.0,-87.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,1c:e6:c7:3e:61:cf,802.11n,5.0,52,40.0,-86.0,-86.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,a0:0f:37:4c:7b:0f,802.11n,5.0,100,40.0,-86.0,-86.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,1c:e6:c7:3e:61:ce,802.11n,5.0,52,40.0,-86.0,-86.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,a8:9d:21:71:ba:be,802.11n,5.0,64,40.0,-86.0,-86.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,a0:0f:37:4c:7b:0e,802.11n,5.0,100,40.0,-86.0,-86.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,a0:0f:37:4c:7b:0d,802.11n,5.0,100,40.0,-86.0,-86.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,a8:9d:21:5c:c2:fb,802.11n,5.0,132,40.0,-85.0,-85.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,1c:e6:c7:3e:61:cd,802.11n,5.0,52,40.0,-85.0,-85.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,a8:9d:21:5f:51:ff,802.11n,5.0,52,40.0,-85.0,-85.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,uniwide,1c:e6:c7:5b:68:07,802.11n,5.0,64,40.0,-85.0,-85.0,129.94.242.117,16.582
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,1c:e6:c7:5b:68:0e,802.11n,5.0,64,40.0,-85.0,-85.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,Global_Students,a8:9d:21:5f:51:fd,802.11n,5.0,52,40.0,-84.0,-84.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,a8:9d:21:5f:51:fe,802.11n,5.0,52,40.0,-84.0,-84.0,,
1697100981,MACOS,AirPort,-33.91739,151.22806,4.8,eduroam,08:cc:68:b4:6f:5e,802.11n,5.0,52,40.0,-84.0,-84.0,,
